locus_tag	ftype	length_bp	gene	EC_number	COG	product
KOPMJODN_00928	gene	1539	xynD			
KOPMJODN_00928	CDS	1539	xynD	3.2.1.55		Arabinoxylan arabinofuranohydrolase
KOPMJODN_00929	gene	1269	xynC			
KOPMJODN_00929	CDS	1269	xynC	3.2.1.136		Glucuronoxylanase XynC
KOPMJODN_00930	gene	1500	eglS			
KOPMJODN_00930	CDS	1500	eglS	3.2.1.4	COG2730	Endoglucanase
KOPMJODN_00931	gene	1137				
KOPMJODN_00931	CDS	1137				hypothetical protein
KOPMJODN_00932	gene	1629				
KOPMJODN_00932	CDS	1629				hypothetical protein
KOPMJODN_00933	gene	609				
KOPMJODN_00933	CDS	609				hypothetical protein
KOPMJODN_00934	gene	813				
KOPMJODN_00934	CDS	813				hypothetical protein
KOPMJODN_00935	gene	1419	alsT_1			
KOPMJODN_00935	CDS	1419	alsT_1		COG1115	Amino-acid carrier protein AlsT
KOPMJODN_00936	gene	354				
KOPMJODN_00936	CDS	354				hypothetical protein
KOPMJODN_00937	gene	126				
KOPMJODN_00937	CDS	126				hypothetical protein
KOPMJODN_00938	gene	2424	parC			
KOPMJODN_00938	CDS	2424	parC	5.6.2.2		DNA topoisomerase 4 subunit A
KOPMJODN_00939	gene	1968	parE			
KOPMJODN_00939	CDS	1968	parE	5.6.2.2	COG0187	DNA topoisomerase 4 subunit B
KOPMJODN_00940	gene	408	yccU			
KOPMJODN_00940	CDS	408	yccU		COG1832	putative protein YccU
KOPMJODN_00941	gene	582	plsY			
KOPMJODN_00941	CDS	582	plsY	2.3.1.275	COG0344	Glycerol-3-phosphate acyltransferase
KOPMJODN_00942	gene	288				
KOPMJODN_00942	CDS	288				putative protein
KOPMJODN_00943	gene	300				
KOPMJODN_00943	CDS	300				hypothetical protein
KOPMJODN_00944	gene	417				
KOPMJODN_00944	CDS	417		3.1.2.28		1,4-dihydroxy-2-naphthoyl-CoA hydrolase
KOPMJODN_00945	gene	243	tlp			
KOPMJODN_00945	CDS	243	tlp			Small, acid-soluble spore protein Tlp
KOPMJODN_00946	gene	147	sspN			
KOPMJODN_00946	CDS	147	sspN			Small, acid-soluble spore protein N
KOPMJODN_00947	gene	126				
KOPMJODN_00947	CDS	126				hypothetical protein
KOPMJODN_00948	gene	510	resA_2			
KOPMJODN_00948	CDS	510	resA_2		COG0526	Thiol-disulfide oxidoreductase ResA
KOPMJODN_00949	gene	2727	citB			
KOPMJODN_00949	CDS	2727	citB	4.2.1.-	COG1048	Aconitate/2-methylaconitate hydratase
KOPMJODN_00950	gene	147	sspO			
KOPMJODN_00950	CDS	147	sspO			Small, acid-soluble spore protein O
KOPMJODN_00951	gene	147	sspP			
KOPMJODN_00951	CDS	147	sspP			Small, acid-soluble spore protein P
KOPMJODN_00952	gene	372	cotM			
KOPMJODN_00952	CDS	372	cotM		COG0071	Spore coat protein M
KOPMJODN_00953	gene	429				
KOPMJODN_00953	CDS	429				hypothetical protein
KOPMJODN_00954	gene	483				
KOPMJODN_00954	CDS	483				hypothetical protein
KOPMJODN_00955	gene	363	cheY_1			
KOPMJODN_00955	CDS	363	cheY_1		COG0784	Chemotaxis protein CheY
KOPMJODN_00956	gene	708				
KOPMJODN_00956	CDS	708				hypothetical protein
KOPMJODN_00957	gene	174	ynzD			
KOPMJODN_00957	CDS	174	ynzD	3.1.3.-		Aspartyl-phosphate phosphatase YnzD
KOPMJODN_00958	gene	219				
KOPMJODN_00958	CDS	219				hypothetical protein
KOPMJODN_00959	gene	447	sirA			
KOPMJODN_00959	CDS	447	sirA			Sporulation inhibitor of replication protein SirA
KOPMJODN_00960	gene	2004	tkt			
KOPMJODN_00960	CDS	2004	tkt	2.2.1.1		Transketolase
KOPMJODN_00961	gene	234				
KOPMJODN_00961	CDS	234				hypothetical protein
KOPMJODN_00962	gene	651	yneB			
KOPMJODN_00962	CDS	651	yneB		COG1961	Resolvase YneB
KOPMJODN_00963	gene	312	yneA			
KOPMJODN_00963	CDS	312	yneA		COG1388	Cell division suppressor protein YneA
KOPMJODN_00964	gene	621	lexA			
KOPMJODN_00964	CDS	621	lexA	3.4.21.88	COG1974	LexA repressor
KOPMJODN_00965	gene	429				
KOPMJODN_00965	CDS	429				hypothetical protein
KOPMJODN_00966	gene	450				
KOPMJODN_00966	CDS	450				hypothetical protein
KOPMJODN_00967	gene	837				
KOPMJODN_00967	CDS	837				hypothetical protein
KOPMJODN_00968	gene	150				
KOPMJODN_00968	CDS	150				hypothetical protein
KOPMJODN_00969	gene	825				
KOPMJODN_00969	CDS	825				hypothetical protein
KOPMJODN_00970	gene	435	yncF			
KOPMJODN_00970	CDS	435	yncF	3.6.1.23	COG0756	putative deoxyuridine 5'-triphosphate nucleotidohydrolase YncF
KOPMJODN_00971	gene	150				
KOPMJODN_00971	CDS	150				hypothetical protein
KOPMJODN_00972	gene	2418				
KOPMJODN_00972	CDS	2418				hypothetical protein
KOPMJODN_00973	gene	195				
KOPMJODN_00973	CDS	195				hypothetical protein
KOPMJODN_00974	gene	396				
KOPMJODN_00974	CDS	396				hypothetical protein
KOPMJODN_00975	gene	207				
KOPMJODN_00975	CDS	207				hypothetical protein
KOPMJODN_00976	gene	90				
KOPMJODN_00976	CDS	90				hypothetical protein
KOPMJODN_00977	gene	621	gbpA			
KOPMJODN_00977	CDS	621	gbpA		COG3397	GlcNAc-binding protein A
KOPMJODN_00978	gene	1074	tgnB			
KOPMJODN_00978	CDS	1074	tgnB	1.14.14.-	COG2141	Flavin-dependent trigonelline monooxygenase, oxygenase component
KOPMJODN_00979	gene	648				
KOPMJODN_00979	CDS	648				hypothetical protein
KOPMJODN_00980	gene	543				
KOPMJODN_00980	CDS	543				hypothetical protein
KOPMJODN_00981	gene	411				
KOPMJODN_00981	CDS	411				hypothetical protein
KOPMJODN_00982	gene	420				
KOPMJODN_00982	CDS	420				hypothetical protein
KOPMJODN_00983	gene	291				
KOPMJODN_00983	CDS	291				hypothetical protein
KOPMJODN_00984	gene	648	caiE			
KOPMJODN_00984	CDS	648	caiE			Carnitine operon protein CaiE
KOPMJODN_00985	gene	1017	adh_2			
KOPMJODN_00985	CDS	1017	adh_2	1.1.1.1		Alcohol dehydrogenase
KOPMJODN_00986	gene	501				
KOPMJODN_00986	CDS	501				hypothetical protein
KOPMJODN_00987	gene	912				
KOPMJODN_00987	CDS	912				hypothetical protein
KOPMJODN_00988	gene	249				
KOPMJODN_00988	CDS	249				hypothetical protein
KOPMJODN_00989	gene	186				
KOPMJODN_00989	CDS	186				hypothetical protein
KOPMJODN_00990	gene	96				
KOPMJODN_00990	CDS	96				hypothetical protein
KOPMJODN_00991	gene	2598	rphC			
KOPMJODN_00991	CDS	2598	rphC			rifamycin-inactivating phosphotransferase RphC
KOPMJODN_00992	gene	1503	xylB_1			
KOPMJODN_00992	CDS	1503	xylB_1	2.7.1.17	COG1070	Xylulose kinase
KOPMJODN_00993	gene	1338	xylA			
KOPMJODN_00993	CDS	1338	xylA	5.3.1.5		Xylose isomerase
KOPMJODN_00994	gene	1155	nagC			
KOPMJODN_00994	CDS	1155	nagC		COG1940	N-acetylglucosamine repressor
KOPMJODN_00995	gene	1602	xynB			
KOPMJODN_00995	CDS	1602	xynB	3.2.1.37	COG3507	Beta-xylosidase
KOPMJODN_00996	gene	1392	xylP_1			
KOPMJODN_00996	CDS	1392	xylP_1			Isoprimeverose transporter
KOPMJODN_00997	gene	1095				
KOPMJODN_00997	CDS	1095				hypothetical protein
KOPMJODN_00998	gene	219				
KOPMJODN_00998	CDS	219				hypothetical protein
KOPMJODN_00999	gene	318				
KOPMJODN_00999	CDS	318				hypothetical protein
KOPMJODN_01000	gene	255				
KOPMJODN_01000	CDS	255				hypothetical protein
KOPMJODN_01001	gene	525				
KOPMJODN_01001	CDS	525				hypothetical protein
KOPMJODN_01002	gene	270				
KOPMJODN_01002	CDS	270				hypothetical protein
KOPMJODN_01003	gene	462				
KOPMJODN_01003	CDS	462				hypothetical protein
KOPMJODN_01004	gene	183				
KOPMJODN_01004	CDS	183				hypothetical protein
KOPMJODN_01005	gene	228				
KOPMJODN_01005	CDS	228				hypothetical protein
KOPMJODN_01006	gene	288	yosS			
KOPMJODN_01006	CDS	288	yosS	3.6.1.23	COG0756	SPbeta prophage-derived deoxyuridine 5'-triphosphate nucleotidohydrolase YosS
KOPMJODN_01007	gene	435				
KOPMJODN_01007	CDS	435				hypothetical protein
KOPMJODN_01008	gene	1335	glnA			
KOPMJODN_01008	CDS	1335	glnA	6.3.1.2	COG0174	Glutamine synthetase
KOPMJODN_01009	gene	405	glnR			
KOPMJODN_01009	CDS	405	glnR		COG0789	HTH-type transcriptional regulator GlnR
KOPMJODN_01010	gene	1266				
KOPMJODN_01010	CDS	1266				hypothetical protein
KOPMJODN_01011	gene	1263	hflX			
KOPMJODN_01011	CDS	1263	hflX		COG2262	GTPase HflX
KOPMJODN_01012	gene	969	spoVK			
KOPMJODN_01012	CDS	969	spoVK		COG0464	Stage V sporulation protein K
KOPMJODN_01013	gene	759	cwlC_1			
KOPMJODN_01013	CDS	759	cwlC_1	3.5.1.28	COG0860	Sporulation-specific N-acetylmuramoyl-L-alanine amidase
KOPMJODN_01014	gene	621				
KOPMJODN_01014	CDS	621				hypothetical protein
KOPMJODN_01015	gene	990	nrdF			
KOPMJODN_01015	CDS	990	nrdF	1.17.4.1	COG0208	Ribonucleoside-diphosphate reductase subunit beta
KOPMJODN_01016	gene	2103	nrdE			
KOPMJODN_01016	CDS	2103	nrdE	1.17.4.1	COG0209	Ribonucleoside-diphosphate reductase subunit alpha
KOPMJODN_01017	gene	393	nrdI			
KOPMJODN_01017	CDS	393	nrdI		COG1780	Protein NrdI
KOPMJODN_01018	gene	216				
KOPMJODN_01018	CDS	216				hypothetical protein
KOPMJODN_01019	gene	276	ymzC			
KOPMJODN_01019	CDS	276	ymzC			putative protein YmzC
KOPMJODN_01020	gene	222	hfq			
KOPMJODN_01020	CDS	222	hfq		COG1923	RNA-binding protein Hfq
KOPMJODN_01021	gene	945	miaA			
KOPMJODN_01021	CDS	945	miaA	2.5.1.75	COG0324	tRNA dimethylallyltransferase
KOPMJODN_01022	gene	405				
KOPMJODN_01022	CDS	405				hypothetical protein
KOPMJODN_01023	gene	327				
KOPMJODN_01023	CDS	327				hypothetical protein
KOPMJODN_01024	gene	315	ebrA			
KOPMJODN_01024	CDS	315	ebrA			Multidrug resistance protein EbrA
KOPMJODN_01025	gene	354	ebrB			
KOPMJODN_01025	CDS	354	ebrB			Multidrug resistance protein EbrB
KOPMJODN_01026	gene	453				
KOPMJODN_01026	CDS	453				hypothetical protein
KOPMJODN_01027	gene	708				
KOPMJODN_01027	CDS	708				hypothetical protein
KOPMJODN_01028	gene	234				
KOPMJODN_01028	CDS	234				hypothetical protein
KOPMJODN_01029	gene	1329	aprX			
KOPMJODN_01029	CDS	1329	aprX	3.4.21.-	COG1404	Serine protease AprX
KOPMJODN_01030	gene	363				
KOPMJODN_01030	CDS	363				hypothetical protein
KOPMJODN_01031	gene	717				
KOPMJODN_01031	CDS	717				hypothetical protein
KOPMJODN_01032	gene	432	nucB			
KOPMJODN_01032	CDS	432	nucB	3.-.-.-		Sporulation-specific extracellular nuclease
KOPMJODN_01033	gene	1212	pksS			
KOPMJODN_01033	CDS	1212	pksS	1.14.-.-	COG2124	Polyketide biosynthesis cytochrome P450 PksS
KOPMJODN_01034	gene	7455	pksR			
KOPMJODN_01034	CDS	7455	pksR	2.3.1.-	COG3319	Polyketide synthase PksR
KOPMJODN_01035	gene	16296	pksN			
KOPMJODN_01035	CDS	16296	pksN	2.3.1.-	COG1020	Polyketide synthase PksN
KOPMJODN_01036	gene	10497	pksM			
KOPMJODN_01036	CDS	10497	pksM			Polyketide synthase PksM
KOPMJODN_01037	gene	13389	pksL			
KOPMJODN_01037	CDS	13389	pksL		COG3321	Polyketide synthase PksL
KOPMJODN_01038	gene	14931	pksJ_3			
KOPMJODN_01038	CDS	14931	pksJ_3		COG0318	Polyketide synthase PksJ
KOPMJODN_01039	gene	750	pksI_2			
KOPMJODN_01039	CDS	750	pksI_2	4.-.-.-	COG1024	Putative polyketide biosynthesis enoyl-CoA isomerase PksI
KOPMJODN_01040	gene	774	pksH			
KOPMJODN_01040	CDS	774	pksH	4.2.1.-	COG1024	putative polyketide biosynthesis enoyl-CoA hydratase PksH
KOPMJODN_01041	gene	1263	pksG_2			
KOPMJODN_01041	CDS	1263	pksG_2	2.3.3.-	COG3425	Polyketide biosynthesis 3-hydroxy-3-methylglutaryl-ACP synthase PksG
KOPMJODN_01042	gene	249	acpK			
KOPMJODN_01042	CDS	249	acpK		COG0236	Polyketide biosynthesis acyl-carrier-protein AcpK
KOPMJODN_01043	gene	2241	baeE			
KOPMJODN_01043	CDS	2241	baeE		COG0331	Polyketide biosynthesis protein BaeE
KOPMJODN_01044	gene	975	baeD			
KOPMJODN_01044	CDS	975	baeD	2.3.1.-	COG3321	Polyketide biosynthesis acyltransferase BaeD
KOPMJODN_01045	gene	870	baeC			
KOPMJODN_01045	CDS	870	baeC	2.3.1.39	COG0331	Polyketide biosynthesis malonyl CoA-acyl carrier protein transacylase BaeC
KOPMJODN_01046	gene	693	baeB			
KOPMJODN_01046	CDS	693	baeB	3.-.-.-	COG0491	putative polyketide biosynthesis zinc-dependent hydrolase BaeB
KOPMJODN_01047	gene	210				
KOPMJODN_01047	CDS	210				hypothetical protein
KOPMJODN_01048	gene	1881	mutL			
KOPMJODN_01048	CDS	1881	mutL		COG0323	DNA mismatch repair protein MutL
KOPMJODN_01049	gene	2589	mutS			
KOPMJODN_01049	CDS	2589	mutS		COG0249	DNA mismatch repair protein MutS
KOPMJODN_01050	gene	546	cotE			
KOPMJODN_01050	CDS	546	cotE			Spore coat protein E
KOPMJODN_01051	gene	432	ymcA			
KOPMJODN_01051	CDS	432	ymcA		COG4550	putative protein YmcA
KOPMJODN_01052	gene	1530	miaB			
KOPMJODN_01052	CDS	1530	miaB	2.8.4.3	COG0621	tRNA-2-methylthio-N(6)-dimethylallyladenosine synthase
KOPMJODN_01053	gene	1176				
KOPMJODN_01053	CDS	1176		2.3.1.29	COG0156	8-amino-7-oxononanoate synthase/2-amino-3-ketobutyrate coenzyme A ligase
KOPMJODN_01054	gene	1047	tdh_2			
KOPMJODN_01054	CDS	1047	tdh_2	1.1.1.103	COG1063	L-threonine 3-dehydrogenase
KOPMJODN_01055	gene	261	spoVS			
KOPMJODN_01055	CDS	261	spoVS		COG2359	Stage V sporulation protein S
KOPMJODN_01056	gene	795	ymdB			
KOPMJODN_01056	CDS	795	ymdB	3.1.4.16	COG1692	2',3'-cyclic-nucleotide 2'-phosphodiesterase
KOPMJODN_01057	gene	1560	rny			
KOPMJODN_01057	CDS	1560	rny	3.1.-.-	COG1418	Ribonuclease Y
KOPMJODN_01058	gene	1182	pbpX			
KOPMJODN_01058	CDS	1182	pbpX		COG1680	Putative penicillin-binding protein PbpX
KOPMJODN_01059	gene	1044	recA			
KOPMJODN_01059	CDS	1044	recA		COG0468	Protein RecA
KOPMJODN_01060	gene	1251	cinA			
KOPMJODN_01060	CDS	1251	cinA		COG1058	Putative competence-damage inducible protein
KOPMJODN_01061	gene	582	pgsA			
KOPMJODN_01061	CDS	582	pgsA	2.7.8.5		CDP-diacylglycerol--glycerol-3-phosphate 3-phosphatidyltransferase
KOPMJODN_01062	gene	888				
KOPMJODN_01062	CDS	888				hypothetical protein
KOPMJODN_01063	gene	792				
KOPMJODN_01063	CDS	792				hypothetical protein
KOPMJODN_01064	gene	258	yflH_1			
KOPMJODN_01064	CDS	258	yflH_1			putative protein YflH
KOPMJODN_01065	gene	729	fabG_3			
KOPMJODN_01065	CDS	729	fabG_3	1.1.1.100		3-oxoacyl-[acyl-carrier-protein] reductase FabG
KOPMJODN_01066	gene	1287				
KOPMJODN_01066	CDS	1287				hypothetical protein
KOPMJODN_01067	gene	1281				
KOPMJODN_01067	CDS	1281				hypothetical protein
KOPMJODN_01068	gene	3120	smc_1			
KOPMJODN_01068	CDS	3120	smc_1			Chromosome partition protein Smc
KOPMJODN_01069	gene	456				
KOPMJODN_01069	CDS	456				hypothetical protein
KOPMJODN_01070	gene	1332	ymfD			
KOPMJODN_01070	CDS	1332	ymfD			Bacillibactin exporter
KOPMJODN_01071	gene	726	nagR_1			
KOPMJODN_01071	CDS	726	nagR_1		COG2188	HTH-type transcriptional repressor NagR
KOPMJODN_01072	gene	2364	spoIIIE			
KOPMJODN_01072	CDS	2364	spoIIIE		COG1674	DNA translocase SpoIIIE
KOPMJODN_01073	gene	210				
KOPMJODN_01073	CDS	210				hypothetical protein
KOPMJODN_01074	gene	726	tepA			
KOPMJODN_01074	CDS	726	tepA		COG0740	Translocation-enhancing protein TepA
KOPMJODN_01075	gene	1701	rnjB			
KOPMJODN_01075	CDS	1701	rnjB	3.1.-.-	COG0595	Ribonuclease J2
KOPMJODN_01076	gene	870	dapA			
KOPMJODN_01076	CDS	870	dapA	4.3.3.7	COG0329	4-hydroxy-tetrahydrodipicolinate synthase
KOPMJODN_01077	gene	1215	lysC_2			
KOPMJODN_01077	CDS	1215	lysC_2	2.7.2.4	COG0527	Aspartokinase 2
KOPMJODN_01078	gene	1041	asd			
KOPMJODN_01078	CDS	1041	asd	1.2.1.11	COG0136	Aspartate-semialdehyde dehydrogenase
KOPMJODN_01079	gene	591	dpaB			
KOPMJODN_01079	CDS	591	dpaB	1.3.1.-	COG0452	Dipicolinate synthase subunit B
KOPMJODN_01080	gene	891	dpaA			
KOPMJODN_01080	CDS	891	dpaA	1.3.1.-		Dipicolinate synthase subunit A
KOPMJODN_01081	gene	258				
KOPMJODN_01081	CDS	258				hypothetical protein
KOPMJODN_01082	gene	1236				
KOPMJODN_01082	CDS	1236		3.4.24.-	COG0612	putative zinc protease
KOPMJODN_01083	gene	960				
KOPMJODN_01083	CDS	960				hypothetical protein
KOPMJODN_01084	gene	2124	pnp_1			
KOPMJODN_01084	CDS	2124	pnp_1	2.7.7.8	COG1185	Polyribonucleotide nucleotidyltransferase
KOPMJODN_01085	gene	270	rpsO			
KOPMJODN_01085	CDS	270	rpsO		COG0184	30S ribosomal protein S15
KOPMJODN_01086	gene	942	ribF			
KOPMJODN_01086	CDS	942	ribF		COG0196	Bifunctional riboflavin kinase/FMN adenylyltransferase
KOPMJODN_01087	gene	930	truB			
KOPMJODN_01087	CDS	930	truB	5.4.99.25		tRNA pseudouridine synthase B
KOPMJODN_01088	gene	354	rbfA			
KOPMJODN_01088	CDS	354	rbfA			Ribosome-binding factor A
KOPMJODN_01089	gene	279				
KOPMJODN_01089	CDS	279				hypothetical protein
KOPMJODN_01090	gene	2154	infB			
KOPMJODN_01090	CDS	2154	infB			Translation initiation factor IF-2
KOPMJODN_01091	gene	303	rplGA			
KOPMJODN_01091	CDS	303	rplGA		COG1358	putative ribosomal protein YlxQ
KOPMJODN_01092	gene	276				
KOPMJODN_01092	CDS	276				hypothetical protein
KOPMJODN_01093	gene	1122	nusA			
KOPMJODN_01093	CDS	1122	nusA		COG0195	Transcription termination/antitermination protein NusA
KOPMJODN_01094	gene	471	rimP			
KOPMJODN_01094	CDS	471	rimP		COG0779	Ribosome maturation factor RimP
KOPMJODN_01095	gene	4314	polC			
KOPMJODN_01095	CDS	4314	polC	2.7.7.7	COG2176	DNA polymerase III PolC-type
KOPMJODN_01096	gene	1695	proS			
KOPMJODN_01096	CDS	1695	proS	6.1.1.15		Proline--tRNA ligase
KOPMJODN_01097	gene	1263	rasP			
KOPMJODN_01097	CDS	1263	rasP	3.4.24.-	COG0750	Regulator of sigma-W protease RasP
KOPMJODN_01098	gene	1152	dxr			
KOPMJODN_01098	CDS	1152	dxr	1.1.1.267	COG0743	1-deoxy-D-xylulose 5-phosphate reductoisomerase
KOPMJODN_01099	gene	789				
KOPMJODN_01099	CDS	789				hypothetical protein
KOPMJODN_01100	gene	783	uppS			
KOPMJODN_01100	CDS	783	uppS	2.5.1.31		Ditrans,polycis-undecaprenyl-diphosphate synthase ((2E,6E)-farnesyl-diphosphate specific)
KOPMJODN_01101	gene	558	frr			
KOPMJODN_01101	CDS	558	frr		COG0233	Ribosome-recycling factor
KOPMJODN_01102	gene	723	pyrH			
KOPMJODN_01102	CDS	723	pyrH	2.7.4.22	COG0528	Uridylate kinase
KOPMJODN_01103	gene	882	tsf			
KOPMJODN_01103	CDS	882	tsf		COG0264	Elongation factor Ts
KOPMJODN_01104	gene	741	rpsB			
KOPMJODN_01104	CDS	741	rpsB		COG0052	30S ribosomal protein S2
KOPMJODN_01105	gene	477				
KOPMJODN_01105	CDS	477				hypothetical protein
KOPMJODN_01106	gene	765	sigD			
KOPMJODN_01106	CDS	765	sigD		COG1191	RNA polymerase sigma-D factor
KOPMJODN_01107	gene	501	cheD			
KOPMJODN_01107	CDS	501	cheD	3.5.1.44	COG1871	Chemoreceptor glutamine deamidase CheD
KOPMJODN_01108	gene	630	cheC			
KOPMJODN_01108	CDS	630	cheC	3.-.-.-	COG1776	CheY-P phosphatase CheC
KOPMJODN_01109	gene	474	cheW			
KOPMJODN_01109	CDS	474	cheW		COG0835	Chemotaxis protein CheW
KOPMJODN_01110	gene	2019	cheA			
KOPMJODN_01110	CDS	2019	cheA	2.7.13.3	COG0643	Chemotaxis protein CheA
KOPMJODN_01111	gene	1068	cheB			
KOPMJODN_01111	CDS	1068	cheB	3.1.1.61	COG2201	Protein-glutamate methylesterase/protein-glutamine glutaminase
KOPMJODN_01112	gene	894	ylxH			
KOPMJODN_01112	CDS	894	ylxH		COG0455	Flagellum site-determining protein YlxH
KOPMJODN_01113	gene	1092	flhF			
KOPMJODN_01113	CDS	1092	flhF		COG1419	Flagellar biosynthesis protein FlhF
KOPMJODN_01114	gene	2034	flhA			
KOPMJODN_01114	CDS	2034	flhA		COG1298	Flagellar biosynthesis protein FlhA
KOPMJODN_01115	gene	1080	flhB_1			
KOPMJODN_01115	CDS	1080	flhB_1		COG1377	Flagellar biosynthetic protein FlhB
KOPMJODN_01116	gene	780	fliR			
KOPMJODN_01116	CDS	780	fliR		COG1684	Flagellar biosynthetic protein FliR
KOPMJODN_01117	gene	270	fliQ			
KOPMJODN_01117	CDS	270	fliQ		COG1987	Flagellar biosynthetic protein FliQ
KOPMJODN_01118	gene	666	fliP			
KOPMJODN_01118	CDS	666	fliP		COG1338	Flagellar biosynthetic protein FliP
KOPMJODN_01119	gene	654				
KOPMJODN_01119	CDS	654				hypothetical protein
KOPMJODN_01120	gene	363	cheY_2			
KOPMJODN_01120	CDS	363	cheY_2		COG0784	Chemotaxis protein CheY
KOPMJODN_01121	gene	1137				
KOPMJODN_01121	CDS	1137				hypothetical protein
KOPMJODN_01122	gene	999	fliM			
KOPMJODN_01122	CDS	999	fliM		COG1868	Flagellar motor switch protein FliM
KOPMJODN_01123	gene	420				
KOPMJODN_01123	CDS	420				hypothetical protein
KOPMJODN_01124	gene	777	flgG_1			
KOPMJODN_01124	CDS	777	flgG_1		COG4786	Flagellar basal-body rod protein FlgG
KOPMJODN_01125	gene	432				
KOPMJODN_01125	CDS	432				hypothetical protein
KOPMJODN_01126	gene	1341				
KOPMJODN_01126	CDS	1341				hypothetical protein
KOPMJODN_01127	gene	627				
KOPMJODN_01127	CDS	627				hypothetical protein
KOPMJODN_01128	gene	444	fliJ			
KOPMJODN_01128	CDS	444	fliJ		COG2882	Flagellar FliJ protein
KOPMJODN_01129	gene	1317	yscN			
KOPMJODN_01129	CDS	1317	yscN	7.1.2.2		putative ATP synthase YscN
KOPMJODN_01130	gene	753				
KOPMJODN_01130	CDS	753				hypothetical protein
KOPMJODN_01131	gene	1017	fliG			
KOPMJODN_01131	CDS	1017	fliG		COG1536	Flagellar motor switch protein FliG
KOPMJODN_01132	gene	1617				
KOPMJODN_01132	CDS	1617				hypothetical protein
KOPMJODN_01133	gene	321	fliE			
KOPMJODN_01133	CDS	321	fliE			Flagellar hook-basal body complex protein FliE
KOPMJODN_01134	gene	453	flgC			
KOPMJODN_01134	CDS	453	flgC		COG1558	Flagellar basal-body rod protein FlgC
KOPMJODN_01135	gene	390	flgB			
KOPMJODN_01135	CDS	390	flgB		COG1815	Flagellar basal body rod protein FlgB
KOPMJODN_01136	gene	780	codY			
KOPMJODN_01136	CDS	780	codY		COG4465	GTP-sensing transcriptional pleiotropic repressor CodY
KOPMJODN_01137	gene	1404	clpY			
KOPMJODN_01137	CDS	1404	clpY		COG1220	ATP-dependent protease ATPase subunit ClpY
KOPMJODN_01138	gene	546	clpQ			
KOPMJODN_01138	CDS	546	clpQ	3.4.21.-	COG5405	ATP-dependent protease subunit ClpQ
KOPMJODN_01139	gene	918	xerC_2			
KOPMJODN_01139	CDS	918	xerC_2		COG4974	Tyrosine recombinase XerC
KOPMJODN_01140	gene	1308	trmFO			
KOPMJODN_01140	CDS	1308	trmFO	2.1.1.74	COG1206	Methylenetetrahydrofolate--tRNA-(uracil-5-)-methyltransferase TrmFO
KOPMJODN_01141	gene	2076	topA			
KOPMJODN_01141	CDS	2076	topA	5.6.2.1		DNA topoisomerase 1
KOPMJODN_01142	gene	900	dprA			
KOPMJODN_01142	CDS	900	dprA		COG0758	DNA processing protein DprA
KOPMJODN_01143	gene	903	sucD			
KOPMJODN_01143	CDS	903	sucD	6.2.1.5	COG0074	Succinate--CoA ligase [ADP-forming] subunit alpha
KOPMJODN_01144	gene	1158	sucC			
KOPMJODN_01144	CDS	1158	sucC	6.2.1.5	COG0045	Succinate--CoA ligase [ADP-forming] subunit beta
KOPMJODN_01145	gene	282	flhB_2			
KOPMJODN_01145	CDS	282	flhB_2		COG1377	Flagellar biosynthetic protein FlhB
KOPMJODN_01146	gene	1704				
KOPMJODN_01146	CDS	1704				hypothetical protein
KOPMJODN_01147	gene	768	rnhB			
KOPMJODN_01147	CDS	768	rnhB	3.1.26.4	COG0164	Ribonuclease HII
KOPMJODN_01148	gene	849	rbgA			
KOPMJODN_01148	CDS	849	rbgA		COG1161	Ribosome biogenesis GTPase A
KOPMJODN_01149	gene	348	rplS			
KOPMJODN_01149	CDS	348	rplS		COG0335	50S ribosomal protein L19
KOPMJODN_01150	gene	732	trmD			
KOPMJODN_01150	CDS	732	trmD	2.1.1.228		tRNA (guanine-N(1)-)-methyltransferase
KOPMJODN_01151	gene	525	rimM			
KOPMJODN_01151	CDS	525	rimM			Ribosome maturation factor RimM
KOPMJODN_01152	gene	387				
KOPMJODN_01152	CDS	387				hypothetical protein
KOPMJODN_01153	gene	246				
KOPMJODN_01153	CDS	246				hypothetical protein
KOPMJODN_01154	gene	273	rpsP			
KOPMJODN_01154	CDS	273	rpsP		COG0228	30S ribosomal protein S16
KOPMJODN_01155	gene	1341	ffh			
KOPMJODN_01155	CDS	1341	ffh		COG0541	Signal recognition particle protein
KOPMJODN_01156	gene	333				
KOPMJODN_01156	CDS	333				hypothetical protein
KOPMJODN_01157	gene	771				
KOPMJODN_01157	CDS	771				hypothetical protein
KOPMJODN_01158	gene	990	ftsY			
KOPMJODN_01158	CDS	990	ftsY		COG0552	Signal recognition particle receptor FtsY
KOPMJODN_01159	gene	3561	smc_2			
KOPMJODN_01159	CDS	3561	smc_2		COG1196	Chromosome partition protein Smc
KOPMJODN_01160	gene	750	rnc			
KOPMJODN_01160	CDS	750	rnc	3.1.26.3	COG0571	Ribonuclease 3
KOPMJODN_01161	gene	234	acpA			
KOPMJODN_01161	CDS	234	acpA		COG0236	Acyl carrier protein
KOPMJODN_01162	gene	741	fabG_4			
KOPMJODN_01162	CDS	741	fabG_4	1.1.1.100		3-oxoacyl-[acyl-carrier-protein] reductase FabG
KOPMJODN_01163	gene	954	fabD			
KOPMJODN_01163	CDS	954	fabD	2.3.1.39		Malonyl CoA-acyl carrier protein transacylase
